frame,timestamp,landmark_id,landmark_name,x,y,z,visibility,presence
59,2.32,4,RIGHT_EYE_INNER,0.8111221194267273,0.29768458008766174,-0.11420968919992447,0.9367368221282959,0.9664402008056641
59,2.32,5,RIGHT_EYE,0.8128281831741333,0.29692426323890686,-0.1140858456492424,0.9316760301589966,0.9606180787086487
59,2.32,6,RIGHT_EYE_OUTER,0.8180364966392517,0.2961689233779907,-0.11417274177074432,0.9469156861305237,0.9526535272598267
59,2.32,7,LEFT_EAR,0.8399429321289062,0.2922132611274719,-0.25686949491500854,0.9501433372497559,0.9916256070137024
59,2.32,8,RIGHT_EAR,0.840569257736206,0.2929394543170929,-0.05868825688958168,0.9397891759872437,0.9629260301589966
59,2.32,9,MOUTH_LEFT,0.8164013624191284,0.31626424193382263,-0.16178907454013824,0.9598928093910217,0.9916040301322937
59,2.32,10,MOUTH_RIGHT,0.8160032629966736,0.31608855724334717,-0.10385829955339432,0.9374724626541138,0.9850873947143555
59,2.32,11,LEFT_SHOULDER,0.8906729817390442,0.3370460569858551,-0.3758792281150818,0.9989354610443115,0.9995847344398499
59,2.32,12,RIGHT_SHOULDER,0.9054961204528809,0.3329848051071167,0.08295945078134537,0.987720787525177,0.9955885410308838
59,2.32,13,LEFT_ELBOW,0.8109515309333801,0.42341992259025574,-0.39852049946784973,0.880804717540741,0.999516487121582
59,2.32,14,RIGHT_ELBOW,0.8553150296211243,0.40250810980796814,0.13773055374622345,0.01515162829309702,0.9975570440292358
59,2.32,15,LEFT_WRIST,0.7223817706108093,0.4973399043083191,-0.3317566514015198,0.7472754716873169,0.998414158821106
59,2.32,16,RIGHT_WRIST,0.7944602370262146,0.4372349679470062,0.12336548417806625,0.026038432493805885,0.9916529059410095
59,2.32,17,LEFT_PINKY,0.702290952205658,0.5111989974975586,-0.3748646080493927,0.6814730167388916,0.9943191409111023
59,2.32,18,RIGHT_PINKY,0.7889829277992249,0.4414195716381073,0.13909702003002167,0.02996094711124897,0.9853158593177795
59,2.32,19,LEFT_INDEX,0.6813908219337463,0.508557915687561,-0.35764771699905396,0.6780425906181335,0.9936922788619995
59,2.32,20,RIGHT_INDEX,0.7761197090148926,0.4401003420352936,0.10100887715816498,0.030039822682738304,0.9845108985900879
59,2.32,21,LEFT_THUMB,0.6866847276687622,0.5030494332313538,-0.3223929703235626,0.6126099228858948,0.9958328604698181
59,2.32,22,RIGHT_THUMB,0.7774012088775635,0.440935343503952,0.10675054043531418,0.03469979390501976,0.9891484379768372
59,2.32,23,LEFT_HIP,0.8960741758346558,0.46603116393089294,-0.1294136494398117,0.9848963618278503,0.9997521042823792
59,2.32,24,RIGHT_HIP,0.899781346321106,0.45688503980636597,0.129160538315773,0.9804038405418396,0.9994052648544312
59,2.32,25,LEFT_KNEE,0.7716122269630432,0.4648509621620178,-0.124732106924057,0.511214017868042,0.994594156742096
59,2.32,26,RIGHT_KNEE,0.8045215010643005,0.45126083493232727,0.19520901143550873,0.0933479517698288,0.9939733147621155
59,2.32,27,LEFT_ANKLE,0.7441835403442383,0.536199688911438,0.06960396468639374,0.16130556166172028,0.9863471388816833
59,2.32,28,RIGHT_ANKLE,0.7815101146697998,0.5307153463363647,0.2811529040336609,0.06251230835914612,0.9817319512367249
59,2.32,29,LEFT_HEEL,0.7571951746940613,0.5500457882881165,0.09073317795991898,0.17976224422454834,0.9827944040298462
59,2.32,30,RIGHT_HEEL,0.79523766040802,0.5458440184593201,0.28952649235725403,0.12195923179388046,0.9757039546966553
59,2.32,31,LEFT_FOOT_INDEX,0.687721848487854,0.541491687297821,0.10484111309051514,0.16405922174453735,0.9697400331497192
59,2.32,32,RIGHT_FOOT_INDEX,0.7180343866348267,0.5408220291137695,0.2831915318965912,0.08593809604644775,0.964272677898407
60,2.36,0,NOSE,0.758989691734314,0.3085227608680725,-0.15393686294555664,0.9576836824417114,0.997901439666748
60,2.36,1,LEFT_EYE_INNER,0.7651215195655823,0.2978690266609192,-0.18392471969127655,0.9476984739303589,0.9979711174964905
60,2.36,2,LEFT_EYE,0.767089307308197,0.29726260900497437,-0.18395742774009705,0.9512037038803101,0.9982941746711731
60,2.36,3,LEFT_EYE_OUTER,0.768642246723175,0.2966983914375305,-0.18412254750728607,0.9619439840316772,0.9986271858215332
60,2.36,4,RIGHT_EYE_INNER,0.7653302550315857,0.2976776957511902,-0.13772040605545044,0.9409253597259521,0.996625542640686
60,2.36,5,RIGHT_EYE,0.7673661708831787,0.2969020903110504,-0.13769027590751648,0.9361101388931274,0.9960623383522034
60,2.36,6,RIGHT_EYE_OUTER,0.769511342048645,0.2961060404777527,-0.13776512444019318,0.950295090675354,0.9952189326286316
60,2.36,7,LEFT_EAR,0.7951338291168213,0.2930450141429901,-0.27828076481819153,0.9539914727210999,0.9994251728057861
60,2.36,8,RIGHT_EAR,0.796475887298584,0.2930099070072174,-0.07158555090427399,0.9423308968544006,0.9972466230392456
60,2.36,9,MOUTH_LEFT,0.7681349515914917,0.31617623567581177,-0.1846463680267334,0.9625129103660583,0.9991148114204407
60,2.36,10,MOUTH_RIGHT,0.7678287625312805,0.31604310870170593,-0.12403540313243866,0.9407060146331787,0.9985345602035522
60,2.36,11,LEFT_SHOULDER,0.8390697240829468,0.3420615792274475,-0.3834019601345062,0.9990359544754028,0.9999532699584961
60,2.36,12,RIGHT_SHOULDER,0.8634986281394958,0.3289393484592438,0.061420124024152756,0.988425076007843,0.9994377493858337
60,2.36,13,LEFT_ELBOW,0.761259913444519,0.426065057516098,-0.4049241244792938,0.8753901124000549,0.999836802482605
60,2.36,14,RIGHT_ELBOW,0.8142212629318237,0.39297863841056824,0.12444055080413818,0.01442172285169363,0.9981098175048828
60,2.36,15,LEFT_WRIST,0.6612478494644165,0.48804280161857605,-0.3622318208217621,0.7585027813911438,0.9989653825759888
60,2.36,16,RIGHT_WRIST,0.7634751200675964,0.4070996344089508,0.11488643288612366,0.024920178577303886,0.9920269846916199
60,2.36,17,LEFT_PINKY,0.6453425884246826,0.4916398227214813,-0.4169485569000244,0.6953582167625427,0.9971509575843811
60,2.36,18,RIGHT_PINKY,0.7664765119552612,0.40270107984542847,0.13124026358127594,0.029015645384788513,0.9893738627433777
60,2.36,19,LEFT_INDEX,0.6341866254806519,0.48526477813720703,-0.39496681094169617,0.6913813948631287,0.9967567324638367
60,2.36,20,RIGHT_INDEX,0.747883141040802,0.39962098002433777,0.09025949984788895,0.028961163014173508,0.9876236915588379
60,2.36,21,LEFT_THUMB,0.6409755945205688,0.48219671845436096,-0.35429200530052185,0.6253604292869568,0.9975998997688293
60,2.36,22,RIGHT_THUMB,0.7436428666114807,0.40324655175209045,0.09748880565166473,0.033377792686223984,0.9909586906433105
60,2.36,23,LEFT_HIP,0.8517495393753052,0.465381920337677,-0.13276667892932892,0.9863852858543396,0.9999779462814331
60,2.36,24,RIGHT_HIP,0.8636170029640198,0.45064404606819153,0.13235554099082947,0.9822229146957397,0.9999263286590576
60,2.36,25,LEFT_KNEE,0.7293137311935425,0.4461452066898346,-0.1640525758266449,0.5150521993637085,0.9996355772018433
60,2.36,26,RIGHT_KNEE,0.7811974883079529,0.4268370568752289,0.19521571695804596,0.08609829097986221,0.999333918094635
60,2.36,27,LEFT_ANKLE,0.641657292842865,0.5226715207099915,-0.05248897895216942,0.19639737904071808,0.9965178966522217
60,2.36,28,RIGHT_ANKLE,0.6527895331382751,0.5170519948005676,0.2817740738391876,0.0615537129342556,0.9963890314102173
60,2.36,29,LEFT_HEEL,0.6428429484367371,0.5389453768730164,-0.042447809129953384,0.2026626020669937,0.9943201541900635
60,2.36,30,RIGHT_HEEL,0.6561200618743896,0.5311502814292908,0.28967979550361633,0.11743103712797165,0.9945893287658691
60,2.36,31,LEFT_FOOT_INDEX,0.555017352104187,0.526071310043335,-0.06949836015701294,0.19194382429122925,0.9899075031280518
60,2.36,32,RIGHT_FOOT_INDEX,0.5786069631576538,0.5271227955818176,0.28209441900253296,0.08588571846485138,0.9899145364761353
61,2.4,0,NOSE,0.6820281147956848,0.3111039996147156,0.037347812205553055,0.9616448283195496,0.9989942908287048
61,2.4,1,LEFT_EYE_INNER,0.6887668967247009,0.29988664388656616,0.009257609024643898,0.9527310729026794,0.998394787311554
61,2.4,2,LEFT_EYE,0.6907278299331665,0.29935675859451294,0.009177218191325665,0.9558777809143066,0.9983693957328796
61,2.4,3,LEFT_EYE_OUTER,0.6926316022872925,0.2987932860851288,0.009035306982696056,0.9655910134315491,0.9983280301094055
61,2.4,4,RIGHT_EYE_INNER,0.6893264651298523,0.29966169595718384,0.04905952513217926,0.9466620683670044,0.9985818862915039
61,2.4,5,RIGHT_EYE,0.691832959651947,0.299024373292923,0.04918823763728142,0.9423232674598694,0.9985988736152649
61,2.4,6,RIGHT_EYE_OUTER,0.6944816708564758,0.298366904258728,0.049152228981256485,0.9551150798797607,0.998487114906311
61,2.4,7,LEFT_EAR,0.713952362537384,0.29625841975212097,-0.08798699080944061,0.9584065079689026,0.9991273283958435
61,2.4,8,RIGHT_EAR,0.7174219489097595,0.29627227783203125,0.09243252873420715,0.9479194283485413,0.9992545247077942
61,2.4,9,MOUTH_LEFT,0.6928284168243408,0.3179393708705902,0.0041723717004060745,0.9659870266914368,0.9991939663887024
61,2.4,10,MOUTH_RIGHT,0.6929223537445068,0.31786873936653137,0.05671912431716919,0.9463457465171814,0.9993903636932373
61,2.4,11,LEFT_SHOULDER,0.7545566558837891,0.32920587062835693,-0.1927795112133026,0.9991235733032227,0.9995896220207214
61,2.4,12,RIGHT_SHOULDER,0.7982111573219299,0.32907533645629883,0.17791536450386047,0.9895156621932983,0.9997159838676453
61,2.4,13,LEFT_ELBOW,0.7323945164680481,0.39146220684051514,-0.14589820802211761,0.8317346572875977,0.9953463673591614
61,2.4,14,RIGHT_ELBOW,0.7969070076942444,0.39580267667770386,0.19296705722808838,0.014362816698849201,0.9927214980125427
61,2.4,15,LEFT_WRIST,0.6948904395103455,0.39665642380714417,0.012222371064126492,0.6990123987197876,0.9699602127075195
61,2.4,16,RIGHT_WRIST,0.7845807075500488,0.41393497586250305,0.13016679883003235,0.02350076287984848,0.9643042683601379
61,2.4,17,LEFT_PINKY,0.6861559152603149,0.3937435448169708,0.0028983515221625566,0.643132746219635,0.964195191860199
61,2.4,18,RIGHT_PINKY,0.7879472374916077,0.4123557209968567,0.13698714971542358,0.02769223041832447,0.9573942422866821
61,2.4,19,LEFT_INDEX,0.6877075433731079,0.38984325528144836,0.020699862390756607,0.638736367225647,0.9623756408691406
61,2.4,20,RIGHT_INDEX,0.7762778401374817,0.41057902574539185,0.12022791057825089,0.027555793523788452,0.9560126066207886
61,2.4,21,LEFT_THUMB,0.6936015486717224,0.39147159457206726,0.02386264130473137,0.5779972076416016,0.9650596380233765
61,2.4,22,RIGHT_THUMB,0.774381160736084,0.4094028174877167,0.12173966318368912,0.0316598042845726,0.9615228176116943
61,2.4,23,LEFT_HIP,0.7822738885879517,0.448449045419693,-0.13133931159973145,0.9876474738121033,0.9996905326843262
61,2.4,24,RIGHT_HIP,0.8047218322753906,0.448855459690094,0.13097815215587616,0.9837967157363892,0.9996065497398376
61,2.4,25,LEFT_KNEE,0.6773781776428223,0.4293084740638733,-0.16378554701805115,0.5378649830818176,0.9980022311210632
61,2.4,26,RIGHT_KNEE,0.7244731783866882,0.43871480226516724,0.19310685992240906,0.08195441216230392,0.997003972530365
61,2.4,27,LEFT_ANKLE,0.5233954787254333,0.5048492550849915,-0.07936910539865494,0.2446707785129547,0.9746321439743042
61,2.4,28,RIGHT_ANKLE,0.6161501407623291,0.5083820819854736,0.2320088893175125,0.06708051264286041,0.9614160656929016
61,2.4,29,LEFT_HEEL,0.5089203715324402,0.518770158290863,-0.07409433275461197,0.24488773941993713,0.9618366360664368
61,2.4,30,RIGHT_HEEL,0.6106152534484863,0.5252057909965515,0.2315972000360489,0.12538132071495056,0.9472044110298157
61,2.4,31,LEFT_FOOT_INDEX,0.4664304554462433,0.4961906373500824,-0.10432060807943344,0.23317109048366547,0.9005439281463623
61,2.4,32,RIGHT_FOOT_INDEX,0.5484344363212585,0.5066953301429749,0.21885263919830322,0.09354088455438614,0.9080825448036194
62,2.44,0,NOSE,0.6446834802627563,0.3112678527832031,0.5739977359771729,0.9586385488510132,0.9998102784156799
62,2.44,1,LEFT_EYE_INNER,0.6513415575027466,0.30046704411506653,0.5588635206222534,0.9511882662773132,0.9995653033256531
62,2.44,2,LEFT_EYE,0.6518571972846985,0.29986876249313354,0.5588587522506714,0.9526864886283875,0.9995123147964478
62,2.44,3,LEFT_EYE_OUTER,0.6519812345504761,0.29919561743736267,0.5586467981338501,0.9636037945747375,0.9994257688522339
62,2.44,4,RIGHT_EYE_INNER,0.6573933362960815,0.3003538250923157,0.5812875628471375,0.9459488987922668,0.9997056126594543
62,2.44,5,RIGHT_EYE,0.6612909436225891,0.2998136878013611,0.5815350413322449,0.9412357807159424,0.9997197985649109
62,2.44,6,RIGHT_EYE_OUTER,0.664821207523346,0.2992544174194336,0.5813756585121155,0.9532732963562012,0.999702513217926
62,2.44,7,LEFT_EAR,0.6656586527824402,0.2968187630176544,0.42700937390327454,0.9553963541984558,0.9995679259300232
62,2.44,8,RIGHT_EAR,0.6881746649742126,0.29769498109817505,0.5329623222351074,0.9479119777679443,0.9998315572738647
62,2.44,9,MOUTH_LEFT,0.6550121307373047,0.31851428747177124,0.5206325054168701,0.964785099029541,0.9997245669364929
62,2.44,10,MOUTH_RIGHT,0.6587086915969849,0.3186131715774536,0.5520200729370117,0.9463745951652527,0.9998378753662109
62,2.44,11,LEFT_SHOULDER,0.6644046902656555,0.3225192725658417,0.2549761235713959,0.9991822242736816,0.9995494484901428
62,2.44,12,RIGHT_SHOULDER,0.7831339240074158,0.33436119556427,0.41819798946380615,0.990431547164917,0.9997381567955017
62,2.44,13,LEFT_ELBOW,0.710297167301178,0.3896224796772003,0.14551575481891632,0.7534294724464417,0.9889326095581055
62,2.44,14,RIGHT_ELBOW,0.8378018140792847,0.4118887484073639,0.3216838240623474,0.014459093101322651,0.996056079864502
62,2.44,15,LEFT_WRIST,0.7337186336517334,0.4327825903892517,0.06126514822244644,0.6346019506454468,0.9181042313575745
62,2.44,16,RIGHT_WRIST,0.8031161427497864,0.4710839092731476,0.2562509775161743,0.023735148832201958,0.9583770036697388
62,2.44,17,LEFT_PINKY,0.706186056137085,0.43941137194633484,0.02958681806921959,0.5850597620010376,0.9205131530761719
62,2.44,18,RIGHT_PINKY,0.8259854912757874,0.47928792238235474,0.24242646992206573,0.027858788147568703,0.9451408386230469
62,2.44,19,LEFT_INDEX,0.7390866875648499,0.43580880761146545,0.0399910993874073,0.5808084607124329,0.9120503664016724
62,2.44,20,RIGHT_INDEX,0.7996534705162048,0.4812995493412018,0.2347533106803894,0.027354102581739426,0.9333043694496155
62,2.44,21,LEFT_THUMB,0.7336397171020508,0.4331153929233551,0.060391947627067566,0.5263205170631409,0.9105862379074097
62,2.44,22,RIGHT_THUMB,0.7796152234077454,0.47845232486724854,0.24713289737701416,0.03139334172010422,0.9520622491836548
62,2.44,23,LEFT_HIP,0.7179033756256104,0.4184568226337433,-0.06004016846418381,0.9888661503791809,0.9999030828475952
62,2.44,24,RIGHT_HIP,0.8001613616943359,0.4299716055393219,0.058696139603853226,0.9853823781013489,0.9998655319213867
62,2.44,25,LEFT_KNEE,0.6368749737739563,0.43023717403411865,0.1203315481543541,0.5621939897537231,0.9972890615463257
62,2.44,26,RIGHT_KNEE,0.760574996471405,0.4578268229961395,0.23697878420352936,0.12646076083183289,0.9965447783470154
62,2.44,27,LEFT_ANKLE,0.4938656985759735,0.48722532391548157,-0.02045459859073162,0.2964555323123932,0.9791066646575928
62,2.44,28,RIGHT_ANKLE,0.6891600489616394,0.5357657670974731,0.11002510786056519,0.1312895119190216,0.9672470688819885
62,2.44,29,LEFT_HEEL,0.4832776188850403,0.5018500089645386,-0.014438223093748093,0.2902841866016388,0.9712719917297363
62,2.44,30,RIGHT_HEEL,0.6844392418861389,0.5525724291801453,0.08968213945627213,0.19277790188789368,0.9519493579864502
62,2.44,31,LEFT_FOOT_INDEX,0.4335702955722809,0.48500993847846985,-0.03361052647233009,0.24859967827796936,0.9527987837791443
62,2.44,32,RIGHT_FOOT_INDEX,0.6216945052146912,0.5483055710792542,0.047709498554468155,0.12424229830503464,0.9502912759780884
63,2.48,0,NOSE,0.5948548316955566,0.31122520565986633,0.49793922901153564,0.9595146179199219,0.9998644590377808
63,2.48,1,LEFT_EYE_INNER,0.5974622368812561,0.30102598667144775,0.4547581970691681,0.9540935754776001,0.999869704246521
63,2.48,2,LEFT_EYE,0.5964931845664978,0.30068475008010864,0.45457524061203003,0.9554601907730103,0.9998670816421509
63,2.48,3,LEFT_EYE_OUTER,0.5950961112976074,0.3003816604614258,0.4543549120426178,0.9652514457702637,0.9998499155044556
63,2.48,4,RIGHT_EYE_INNER,0.6075465679168701,0.30053746700286865,0.4714667499065399,0.9488157033920288,0.9998794794082642
63,2.48,5,RIGHT_EYE,0.6109062433242798,0.300094336271286,0.47162526845932007,0.9444759488105774,0.9998738765716553
63,2.48,6,RIGHT_EYE_OUTER,0.6190699338912964,0.2994316518306732,0.47147509455680847,0.9550259113311768,0.999841570854187
63,2.48,7,LEFT_EAR,0.6047434210777283,0.30210641026496887,0.28222107887268066,0.9590194821357727,0.9998807907104492
63,2.48,8,RIGHT_EAR,0.6357772946357727,0.3005733788013458,0.3615608513355255,0.951102614402771,0.9998756647109985
63,2.48,9,MOUTH_LEFT,0.5980851054191589,0.3188610076904297,0.443421870470047,0.9625527858734131,0.9997746348381042
63,2.48,10,MOUTH_RIGHT,0.6083983778953552,0.3188472390174866,0.46574273705482483,0.9450459480285645,0.9998237490653992
63,2.48,11,LEFT_SHOULDER,0.5815374851226807,0.35072624683380127,0.1323566883802414,0.9992374777793884,0.9998241066932678
63,2.48,12,RIGHT_SHOULDER,0.7189140319824219,0.3410549461841583,0.269118994474411,0.9913538098335266,0.9997279047966003
63,2.48,13,LEFT_ELBOW,0.49634936451911926,0.39468371868133545,0.09598943591117859,0.7776361107826233,0.9963016510009766
63,2.48,14,RIGHT_ELBOW,0.8523358106613159,0.38851308822631836,0.21828465163707733,0.11180389672517776,0.995023250579834
63,2.48,15,LEFT_WRIST,0.4365991950035095,0.42748990654945374,0.17896348237991333,0.6271722316741943,0.9873331785202026
63,2.48,16,RIGHT_WRIST,0.9161131381988525,0.4377345144748688,0.21083983778953552,0.08367247134447098,0.9826400876045227
63,2.48,17,LEFT_PINKY,0.4256696105003357,0.4314647614955902,0.1647794097661972,0.5609947443008423,0.9885460734367371
63,2.48,18,RIGHT_PINKY,0.9436700940132141,0.4484063386917114,0.21287505328655243,0.0636487528681755,0.9822015166282654
63,2.48,19,LEFT_INDEX,0.4306861460208893,0.4236920177936554,0.1883884072303772,0.5559234023094177,0.9884384274482727
63,2.48,20,RIGHT_INDEX,0.935356616973877,0.446812242269516,0.19429247081279755,0.059025838971138,0.9838136434555054
63,2.48,21,LEFT_THUMB,0.44437694549560547,0.43036749958992004,0.19019190967082977,0.5008084177970886,0.9877731204032898
63,2.48,22,RIGHT_THUMB,0.9199277758598328,0.4444572627544403,0.20173394680023193,0.060363199561834335,0.983697235584259
63,2.48,23,LEFT_HIP,0.6606447100639343,0.46275651454925537,-0.038364700973033905,0.9898952841758728,0.9995941519737244
63,2.48,24,RIGHT_HIP,0.746347963809967,0.4566219449043274,0.0377676784992218,0.9865078926086426,0.9989418387413025
63,2.48,25,LEFT_KNEE,0.7059671878814697,0.5266467332839966,0.1795606166124344,0.5285069942474365,0.9947835803031921
63,2.48,26,RIGHT_KNEE,0.7785496711730957,0.5104853510856628,0.25792765617370605,0.14240896701812744,0.9947070479393005
63,2.48,27,LEFT_ANKLE,0.7363829612731934,0.6206321120262146,0.3101179301738739,0.2792241871356964,0.9783756136894226
63,2.48,28,RIGHT_ANKLE,0.7974579334259033,0.6089266538619995,0.41352733969688416,0.13245922327041626,0.9867401123046875
63,2.48,29,LEFT_HEEL,0.7508071660995483,0.6415287256240845,0.32124292850494385,0.2934667468070984,0.9700008630752563
63,2.48,30,RIGHT_HEEL,0.791377067565918,0.6301401257514954,0.43146592378616333,0.21585282683372498,0.9807302951812744
63,2.48,31,LEFT_FOOT_INDEX,0.7412386536598206,0.6252635717391968,0.3170892000198364,0.23153968155384064,0.9773524403572083
63,2.48,32,RIGHT_FOOT_INDEX,0.818513035774231,0.6191550493240356,0.4412422180175781,0.12146735936403275,0.9885496497154236
64,2.52,0,NOSE,0.5750951766967773,0.3115200102329254,0.49875086545944214,0.9631373882293701,0.9998483657836914
64,2.52,1,LEFT_EYE_INNER,0.5771369338035583,0.30128273367881775,0.4426499307155609,0.9584952592849731,0.9998466968536377
64,2.52,2,LEFT_EYE,0.5762833952903748,0.3010607361793518,0.4426040053367615,0.9596968293190002,0.9998437166213989
64,2.52,3,LEFT_EYE_OUTER,0.5714571475982666,0.3011218309402466,0.44247540831565857,0.9685266017913818,0.9998258948326111
64,2.52,4,RIGHT_EYE_INNER,0.5881821513175964,0.3007086217403412,0.4526415467262268,0.9537113308906555,0.9998525381088257
64,2.52,5,RIGHT_EYE,0.5928341150283813,0.3003696799278259,0.45286983251571655,0.949745237827301,0.9998494386672974
64,2.52,6,RIGHT_EYE_OUTER,0.6013999581336975,0.2994333803653717,0.4528124928474426,0.9592486619949341,0.9998121857643127
64,2.52,7,LEFT_EAR,0.5814207196235657,0.3055182695388794,0.24083684384822845,0.962995171546936,0.9998412132263184
64,2.52,8,RIGHT_EAR,0.6211116313934326,0.30239740014076233,0.28816017508506775,0.9557045102119446,0.9998268485069275
64,2.52,9,MOUTH_LEFT,0.5800422430038452,0.319892019033432,0.4364014267921448,0.9654223322868347,0.9997091889381409
64,2.52,10,MOUTH_RIGHT,0.5923975110054016,0.32006123661994934,0.44916561245918274,0.9497786164283752,0.9997522234916687
64,2.52,11,LEFT_SHOULDER,0.546546459197998,0.36149996519088745,0.10214274376630783,0.9992823600769043,0.9995903372764587
64,2.52,12,RIGHT_SHOULDER,0.7385610342025757,0.3490018844604492,0.1363525092601776,0.9921831488609314,0.9994208812713623
64,2.52,13,LEFT_ELBOW,0.3964982032775879,0.42451757192611694,0.14352817833423615,0.7997589111328125,0.9962434768676758
64,2.52,14,RIGHT_ELBOW,0.8592449426651001,0.39179161190986633,0.07796584069728851,0.20040461421012878,0.9953457713127136
64,2.52,15,LEFT_WRIST,0.40976932644844055,0.4016651511192322,0.30182701349258423,0.6511304974555969,0.9968063831329346
64,2.52,16,RIGHT_WRIST,0.9612435698509216,0.4391704797744751,0.04860963672399521,0.1669968217611313,0.9753904938697815
64,2.52,17,LEFT_PINKY,0.405442476272583,0.3907487094402313,0.29207852482795715,0.5769135355949402,0.9963729381561279
64,2.52,18,RIGHT_PINKY,0.9848525524139404,0.44849851727485657,0.01185202319175005,0.1381412297487259,0.9665297269821167
